"ANO_CMPT","MES_CMPT","Cod_Habilitacao","CNES"
"2023","06","2420","2561492"
"2023","06","2402","2561492"
"2023","06","2403","2561492"
"2023","06","2403","2561492"
"2023","06","2402","2561492"
"2023","06","0803","2561492"
"2023","06","0807","2561492"
"2023","06","0101","2561492"
"2023","06","2601","2561492"
"2023","06","3512","2561492"
"2023","06","3513","2561492"
"2023","06","3510","2561492"
"2023","06","2405","2561492"
"2023","06","1601","2561492"
"2023","06","0802","2561492"
"2023","06","2901","2561492"
"2023","06","1101","2561492"
"2023","06","1202","2561492"
"2023","06","0907","2561492"
"2023","06","0906","2561492"
"2023","06","1901","2561492"
"2023","06","0905","2561492"
"2023","06","2432","2561492"
"2023","06","0806","2561492"
"2023","06","2501","2561492"
"2023","06","2407","2561492"
"2023","06","2420","2561492"
"2023","06","0202","2561492"
"2024","06","3202","2481286"
"2024","06","1414","2481286"
"2024","06","1403","2481286"
"2024","06","2802","2481286"
"2024","06","2901","2481286"
"2024","06","2601","2481286"
"2024","06","1416","2481286"
"2024","06","2610","2481286"
"2024","06","1418","2481286"
"2024","06","2803","2481286"
"2024","06","1901","2481286"
"2024","06","1415","2481286"
"2024","06","2304","2481286"
"2024","06","2301","2481286"
"2024","06","2404","2561492"
"2024","06","2443","2561492"
"2024","06","2451","2561492"
"2024","06","1723","2561492"
"2024","06","1504","2561492"
"2024","06","1505","2561492"
"2024","06","2436","2561492"
"2024","06","2446","2561492"
"2024","06","1204","2561492"
"2024","06","3507","2561492"
"2024","06","3508","2561492"
"2024","06","3509","2561492"
"2024","06","3510","2561492"
"2024","06","3511","2561492"
"2024","06","3512","2561492"
"2024","06","3513","2561492"
"2024","06","0305","2561492"
"2024","06","2403","2561492"
"2024","06","2402","2561492"
"2024","06","0506","2561492"
"2024","06","2604","2561492"
"2024","06","1104","2561492"
"2024","06","0803","2561492"
"2024","06","0807","2561492"
"2024","06","2409","2561492"
"2024","06","2501","2561492"
"2024","06","1601","2561492"
"2024","06","2205","2561492"
"2024","06","2407","2561492"
"2024","06","2408","2561492"
"2024","06","0904","2561492"
"2024","06","0903","2561492"
"2024","06","0902","2561492"
"2024","06","0901","2561492"
"2024","06","2901","2561492"
"2024","06","1101","2561492"
"2024","06","1202","2561492"
"2024","06","0907","2561492"
"2024","06","0906","2561492"
"2024","06","1901","2561492"
"2024","06","0905","2561492"
"2024","06","2301","2561492"
"2024","06","2304","2561492"
"2024","06","0802","2561492"
"2024","06","0805","2561492"
"2024","06","1708","2561492"
"2024","06","2401","2561492"
"2024","06","0101","2561492"
"2024","06","2601","2561492"
"2024","06","0202","2561492"
"2024","06","0806","2561492"
"2024","06","2420","2561492"
"2024","07","2304","2481286"
"2024","07","2301","2481286"
"2024","07","1418","2481286"
"2024","07","3202","2481286"
"2024","07","2803","2481286"
"2024","07","2802","2481286"
"2024","07","1415","2481286"
"2024","07","1416","2481286"
"2024","07","2610","2481286"
"2024","07","2601","2481286"
"2024","07","1901","2481286"
"2024","07","1403","2481286"
"2024","07","2901","2481286"
"2024","07","1414","2481286"
"2024","07","2404","2561492"
"2024","07","2443","2561492"
"2024","07","2451","2561492"
"2024","07","1723","2561492"
"2024","07","1504","2561492"
"2024","07","1505","2561492"
"2024","07","2436","2561492"
"2024","07","0803","2561492"
"2024","07","0807","2561492"
"2024","07","2409","2561492"
"2024","07","2501","2561492"
"2024","07","1601","2561492"
"2024","07","0305","2561492"
"2024","07","2403","2561492"
"2024","07","2402","2561492"
"2024","07","0506","2561492"
"2024","07","3507","2561492"
"2024","07","3508","2561492"
"2024","07","3509","2561492"
"2024","07","3510","2561492"
"2024","07","3511","2561492"
"2024","07","3512","2561492"
"2024","07","3513","2561492"
"2024","07","2446","2561492"
"2024","07","1204","2561492"
"2024","07","2301","2561492"
"2024","07","2304","2561492"
"2024","07","0802","2561492"
"2024","07","0805","2561492"
"2024","07","1708","2561492"
"2024","07","2401","2561492"
"2024","07","0101","2561492"
"2024","07","2601","2561492"
"2024","07","0202","2561492"
"2024","07","0806","2561492"
"2024","07","2420","2561492"
"2024","07","2407","2561492"
"2024","07","2408","2561492"
"2024","07","0904","2561492"
"2024","07","0903","2561492"
"2024","07","0902","2561492"
"2024","07","0901","2561492"
"2024","07","2901","2561492"
"2024","07","1101","2561492"
"2024","07","1202","2561492"
"2024","07","0907","2561492"
"2024","07","0906","2561492"
"2024","07","1901","2561492"
"2024","07","0905","2561492"
"2024","07","2205","2561492"
"2024","07","2604","2561492"
"2024","07","1104","2561492"
"2024","05","1415","2481286"
"2024","05","2304","2481286"
"2024","05","2301","2481286"
"2024","05","1414","2481286"
"2024","05","2803","2481286"
"2024","05","3202","2481286"
"2024","05","2610","2481286"
"2024","05","1416","2481286"
"2024","05","1901","2481286"
"2024","05","2601","2481286"
"2024","05","2901","2481286"
"2024","05","1403","2481286"
"2024","05","1418","2481286"
"2024","05","2802","2481286"
"2024","05","2901","2561492"
"2024","05","1101","2561492"
"2024","05","1202","2561492"
"2024","05","0907","2561492"
"2024","05","0906","2561492"
"2024","05","1901","2561492"
"2024","05","0905","2561492"
"2024","05","2404","2561492"
"2024","05","2443","2561492"
"2024","05","2451","2561492"
"2024","05","1723","2561492"
"2024","05","1504","2561492"
"2024","05","1505","2561492"
"2024","05","2436","2561492"
"2024","05","2604","2561492"
"2024","05","0305","2561492"
"2024","05","3507","2561492"
"2024","05","3508","2561492"
"2024","05","3509","2561492"
"2024","05","3510","2561492"
"2024","05","3511","2561492"
"2024","05","3512","2561492"
"2024","05","3513","2561492"
"2024","05","2446","2561492"
"2024","05","1204","2561492"
"2024","05","2401","2561492"
"2024","05","0101","2561492"
"2024","05","2205","2561492"
"2024","05","2409","2561492"
"2024","05","2501","2561492"
"2024","05","2403","2561492"
"2024","05","2402","2561492"
"2024","05","1104","2561492"
"2024","05","0803","2561492"
"2024","05","0807","2561492"
"2024","05","0506","2561492"
"2024","05","1601","2561492"
"2024","05","2601","2561492"
"2024","05","2407","2561492"
"2024","05","2408","2561492"
"2024","05","0904","2561492"
"2024","05","0903","2561492"
"2024","05","0902","2561492"
"2024","05","0901","2561492"
"2024","05","0202","2561492"
"2024","05","0806","2561492"
"2024","05","2420","2561492"
"2024","05","2301","2561492"
"2024","05","2304","2561492"
"2024","05","0802","2561492"
"2024","05","0805","2561492"
"2024","05","1708","2561492"
"2023","04","1418","2481286"
"2023","04","2304","2481286"
"2023","04","2610","2481286"
"2023","04","1901","2481286"
"2023","04","1403","2481286"
"2023","04","2901","2481286"
"2023","04","2601","2481286"
"2023","04","3202","2481286"
"2023","04","1416","2481286"
"2023","04","1415","2481286"
"2023","04","2803","2481286"
"2023","04","2301","2481286"
"2023","04","2901","2481286"
"2023","04","1901","2481286"
"2023","04","2802","2481286"
"2023","04","1414","2481286"
"2023","04","3509","2561492"
"2023","04","3511","2561492"
"2023","04","3507","2561492"
"2023","04","0814","2561492"
"2023","04","0506","2561492"
"2023","04","0305","2561492"
"2023","04","2401","2561492"
"2023","04","1708","2561492"
"2023","04","0805","2561492"
"2023","04","1504","2561492"
"2023","04","1505","2561492"
"2023","04","0904","2561492"
"2023","04","0903","2561492"
"2023","04","0902","2561492"
"2023","04","0901","2561492"
"2023","04","2901","2561492"
"2023","04","0907","2561492"
"2023","04","0906","2561492"
"2023","04","1901","2561492"
"2023","04","0905","2561492"
"2023","04","2604","2561492"
"2023","04","0803","2561492"
"2023","04","0807","2561492"
"2023","04","0101","2561492"
"2023","04","2601","2561492"
"2023","04","1601","2561492"
"2023","04","2403","2561492"
"2023","04","2402","2561492"
"2023","04","1202","2561492"
"2023","04","0907","2561492"
"2023","04","0906","2561492"
"2023","04","1901","2561492"
"2023","04","0905","2561492"
"2023","04","2432","2561492"
"2023","04","0806","2561492"
"2023","04","2501","2561492"
"2023","04","2407","2561492"
"2023","04","3512","2561492"
"2023","04","3513","2561492"
"2023","04","3510","2561492"
"2023","04","2405","2561492"
"2023","04","2409","2561492"
"2023","04","2301","2561492"
"2023","04","2304","2561492"
"2023","04","2205","2561492"
"2023","04","0802","2561492"
"2023","04","2901","2561492"
"2023","04","1101","2561492"
"2023","04","1204","2561492"
"2023","04","2420","2561492"
"2023","04","0202","2561492"
"2023","04","2408","2561492"
"2023","04","0904","2561492"
"2023","04","0903","2561492"
"2023","04","0902","2561492"
"2023","04","0901","2561492"
"2023","04","1104","2561492"
"2023","04","3508","2561492"
"2024","04","1901","2481286"
"2024","04","1403","2481286"
"2024","04","2901","2481286"
"2024","04","2601","2481286"
"2024","04","1418","2481286"
"2024","04","2802","2481286"
"2024","04","1415","2481286"
"2024","04","2304","2481286"
"2024","04","2301","2481286"
"2024","04","1414","2481286"
"2024","04","3202","2481286"
"2024","04","2803","2481286"
"2024","04","2610","2481286"
"2024","04","1416","2481286"
"2024","04","0807","2561492"
"2024","04","0506","2561492"
"2024","04","1601","2561492"
"2024","04","2601","2561492"
"2024","04","2407","2561492"
"2024","04","2408","2561492"
"2024","04","0904","2561492"
"2024","04","0903","2561492"
"2024","04","0902","2561492"
"2024","04","0901","2561492"
"2024","04","0202","2561492"
"2024","04","0806","2561492"
"2024","04","2420","2561492"
"2024","04","2301","2561492"
"2024","04","2304","2561492"
"2024","04","0802","2561492"
"2024","04","0805","2561492"
"2024","04","1708","2561492"
"2024","04","2901","2561492"
"2024","04","1101","2561492"
"2024","04","1202","2561492"
"2024","04","0907","2561492"
"2024","04","0906","2561492"
"2024","04","1901","2561492"
"2024","04","0905","2561492"
"2024","04","1204","2561492"
"2024","04","3512","2561492"
"2024","04","3513","2561492"
"2024","04","2404","2561492"
"2024","04","2443","2561492"
"2024","04","2451","2561492"
"2024","04","1723","2561492"
"2024","04","1504","2561492"
"2024","04","1505","2561492"
"2024","04","2604","2561492"
"2024","04","0305","2561492"
"2024","04","3507","2561492"
"2024","04","3508","2561492"
"2024","04","3509","2561492"
"2024","04","3510","2561492"
"2024","04","3511","2561492"
"2024","04","2436","2561492"
"2024","04","2446","2561492"
"2024","04","2401","2561492"
"2024","04","0101","2561492"
"2024","04","2205","2561492"
"2024","04","2409","2561492"
"2024","04","2501","2561492"
"2024","04","2403","2561492"
"2024","04","2402","2561492"
"2024","04","1104","2561492"
"2024","04","0803","2561492"
"2023","06","1505","3157245"
"2023","06","1506","3157245"
"2023","06","0202","3157245"
"2023","06","2302","3157245"
"2023","06","2420","3157245"
"2023","06","3202","3157245"
"2023","06","2610","3157245"
"2023","06","2702","3157245"
"2023","06","0101","3157245"
"2023","06","0907","3157245"
"2023","06","0906","3157245"
"2023","06","0904","3157245"
"2023","06","0903","3157245"
"2023","06","0902","3157245"
"2023","06","0901","3157245"
"2023","06","1901","3157245"
"2023","06","2901","3157245"
"2023","06","1404","3157245"
"2023","06","1101","3157245"
"2023","06","0907","3157245"
"2023","06","2407","3157245"
"2023","06","2409","3157245"
"2023","06","2205","3157245"
"2023","06","2601","3157245"
"2023","06","1414","3157245"
"2023","06","1902","3157245"
"2023","06","1504","3157245"
"2023","06","0305","3157245"
"2023","06","2901","3157245"
"2023","06","1901","3157245"
"2023","06","0901","3157245"
"2023","06","0902","3157245"
"2023","06","0903","3157245"
"2023","06","1902","3157245"
"2023","06","0805","3157245"
"2023","06","1708","3157245"
"2023","06","2802","3157245"
"2023","06","1416","3157245"
"2023","06","0801","3157245"
"2023","06","1102","3157245"
"2023","06","1202","3157245"
"2023","06","2409","3157245"
"2023","06","2420","3157245"
"2023","06","0506","3157245"
"2023","06","2304","3157245"
"2023","06","0806","3157245"
"2023","06","2424","3157245"
"2023","06","2434","3157245"
"2023","06","0906","3157245"
"2023","06","0904","3157245"
"2023","05","2434","3157245"
"2023","05","1416","3157245"
"2023","05","0801","3157245"
"2023","05","1102","3157245"
"2023","05","1202","3157245"
"2023","05","2409","3157245"
"2023","05","2420","3157245"
"2023","05","0506","3157245"
"2023","05","0806","3157245"
"2023","05","2424","3157245"
"2023","05","0907","3157245"
"2023","05","0906","3157245"
"2023","05","0904","3157245"
"2023","05","0903","3157245"
"2023","05","0902","3157245"
"2023","05","0901","3157245"
"2023","05","1901","3157245"
"2023","05","2901","3157245"
"2023","05","0305","3157245"
"2023","05","1414","3157245"
"2023","05","2407","3157245"
"2023","05","2409","3157245"
"2023","05","2205","3157245"
"2023","05","2601","3157245"
"2023","05","2304","3157245"
"2023","05","1902","3157245"
"2023","05","0805","3157245"
"2023","05","1708","3157245"
"2023","05","2802","3157245"
"2023","05","2420","3157245"
"2023","05","3202","3157245"
"2023","05","2610","3157245"
"2023","05","2702","3157245"
"2023","05","0101","3157245"
"2023","05","0907","3157245"
"2023","05","0906","3157245"
"2023","05","0904","3157245"
"2023","05","0903","3157245"
"2023","05","0902","3157245"
"2023","05","0901","3157245"
"2023","05","1901","3157245"
"2023","05","2901","3157245"
"2023","05","1404","3157245"
"2023","05","1101","3157245"
"2023","05","1902","3157245"
"2023","05","1504","3157245"
"2023","05","1505","3157245"
"2023","05","1506","3157245"
"2023","05","0202","3157245"
"2023","05","2302","3157245"
"2023","03","1414","2481286"
"2023","03","2301","2481286"
"2023","03","1418","2481286"
"2023","03","2803","2481286"
"2023","03","2601","2481286"
"2023","03","2802","2481286"
"2023","03","3202","2481286"
"2023","03","2610","2481286"
"2023","03","1901","2481286"
"2023","03","1403","2481286"
"2023","03","2901","2481286"
"2023","03","1901","2481286"
"2023","03","2901","2481286"
"2023","03","2304","2481286"
"2023","03","1416","2481286"
"2023","03","1415","2481286"
"2023","03","2420","2561492"
"2023","03","2405","2561492"
"2023","03","1601","2561492"
"2023","03","2403","2561492"
"2023","03","2402","2561492"
"2023","03","0803","2561492"
"2023","03","0807","2561492"
"2023","03","0101","2561492"
"2023","03","2601","2561492"
"2023","03","1202","2561492"
"2023","03","0907","2561492"
"2023","03","0906","2561492"
"2023","03","1901","2561492"
"2023","03","0905","2561492"
"2023","03","2432","2561492"
"2023","03","0806","2561492"
"2023","03","2501","2561492"
"2023","03","0907","2561492"
"2023","03","0906","2561492"
"2023","03","1901","2561492"
"2023","03","0905","2561492"
"2023","03","2604","2561492"
"2023","03","0805","2561492"
"2023","03","0305","2561492"
"2023","03","2401","2561492"
"2023","03","1504","2561492"
"2023","03","1505","2561492"
"2023","03","0904","2561492"
"2023","03","0903","2561492"
"2023","03","0902","2561492"
"2023","03","0901","2561492"
"2023","03","2901","2561492"
"2023","03","0202","2561492"
"2023","03","2408","2561492"
"2023","03","0904","2561492"
"2023","03","0903","2561492"
"2023","03","0902","2561492"
"2023","03","0901","2561492"
"2023","03","1104","2561492"
"2023","03","3508","2561492"
"2023","03","1708","2561492"
"2023","03","2407","2561492"
"2023","03","3512","2561492"
"2023","03","3513","2561492"
"2023","03","3510","2561492"
"2023","03","2409","2561492"
"2023","03","2301","2561492"
"2023","03","2304","2561492"
"2023","03","2205","2561492"
"2023","03","0802","2561492"
"2023","03","2901","2561492"
"2023","03","1101","2561492"
"2023","03","3509","2561492"
"2023","03","3511","2561492"
"2023","03","3507","2561492"
"2023","03","0814","2561492"
"2023","03","0506","2561492"
"2023","03","1204","2561492"
"2023","04","2434","3157245"
"2023","04","1102","3157245"
"2023","04","1202","3157245"
"2023","04","2409","3157245"
"2023","04","2420","3157245"
"2023","04","0506","3157245"
"2023","04","2424","3157245"
"2023","04","0907","3157245"
"2023","04","0906","3157245"
"2023","04","0904","3157245"
"2023","04","0903","3157245"
"2023","04","0902","3157245"
"2023","04","0901","3157245"
"2023","04","1901","3157245"
"2023","04","2901","3157245"
"2023","04","0305","3157245"
"2023","04","1414","3157245"
"2023","04","1416","3157245"
"2023","04","0801","3157245"
"2023","04","2407","3157245"
"2023","04","2409","3157245"
"2023","04","2205","3157245"
"2023","04","2601","3157245"
"2023","04","2304","3157245"
"2023","04","0806","3157245"
"2023","04","1902","3157245"
"2023","04","0805","3157245"
"2023","04","1708","3157245"
"2023","04","2802","3157245"
"2023","04","2420","3157245"
"2023","04","3202","3157245"
"2023","04","2610","3157245"
"2023","04","2702","3157245"
"2023","04","0101","3157245"
"2023","04","0907","3157245"
"2023","04","0906","3157245"
"2023","04","0904","3157245"
"2023","04","0903","3157245"
"2023","04","0902","3157245"
"2023","04","0901","3157245"
"2023","04","1901","3157245"
"2023","04","2901","3157245"
"2023","04","1404","3157245"
"2023","04","1101","3157245"
"2023","04","1902","3157245"
"2023","04","1504","3157245"
"2023","04","1505","3157245"
"2023","04","1506","3157245"
"2023","04","0202","3157245"
"2023","04","2302","3157245"
"2023","02","2802","2481286"
"2023","02","2301","2481286"
"2023","02","2803","2481286"
"2023","02","2601","2481286"
"2023","02","3202","2481286"
"2023","02","1901","2481286"
"2023","02","2610","2481286"
"2023","02","1418","2481286"
"2023","02","1414","2481286"
"2023","02","1415","2481286"
"2023","02","1416","2481286"
"2023","02","2304","2481286"
"2023","02","2901","2481286"
"2023","02","1901","2481286"
"2023","02","2901","2481286"
"2023","02","1403","2481286"
"2023","02","1708","2561492"
"2023","02","0805","2561492"
"2023","02","0904","2561492"
"2023","02","0903","2561492"
"2023","02","0902","2561492"
"2023","02","0901","2561492"
"2023","02","2901","2561492"
"2023","02","0907","2561492"
"2023","02","0906","2561492"
"2023","02","1901","2561492"
"2023","02","0905","2561492"
"2023","02","2604","2561492"
"2023","02","1504","2561492"
"2023","02","1505","2561492"
"2023","02","2432","2561492"
"2023","02","0806","2561492"
"2023","02","2501","2561492"
"2023","02","2420","2561492"
"2023","02","0202","2561492"
"2023","02","2408","2561492"
"2023","02","0904","2561492"
"2023","02","0903","2561492"
"2023","02","0902","2561492"
"2023","02","0901","2561492"
"2023","02","2409","2561492"
"2023","02","2301","2561492"
"2023","02","2304","2561492"
"2023","02","2205","2561492"
"2023","02","3509","2561492"
"2023","02","3511","2561492"
"2023","02","3507","2561492"
"2023","02","0814","2561492"
"2023","02","0506","2561492"
"2023","02","1204","2561492"
"2023","02","0305","2561492"
"2023","02","1104","2561492"
"2023","02","3508","2561492"
"2023","02","2401","2561492"
"2023","02","2403","2561492"
"2023","02","2402","2561492"
"2023","02","0803","2561492"
"2023","02","0807","2561492"
"2023","02","0101","2561492"
"2023","02","2601","2561492"
"2023","02","2407","2561492"
"2023","02","3512","2561492"
"2023","02","3513","2561492"
"2023","02","3510","2561492"
"2023","02","2405","2561492"
"2023","02","1601","2561492"
"2023","02","0802","2561492"
"2023","02","2901","2561492"
"2023","02","1101","2561492"
"2023","02","1202","2561492"
"2023","02","0907","2561492"
"2023","02","0906","2561492"
"2023","02","1901","2561492"
"2023","02","0905","2561492"
"2024","03","1418","2481286"
"2024","03","3202","2481286"
"2024","03","2803","2481286"
"2024","03","2802","2481286"
"2024","03","1901","2481286"
"2024","03","1403","2481286"
"2024","03","2901","2481286"
"2024","03","2601","2481286"
"2024","03","2610","2481286"
"2024","03","1416","2481286"
"2024","03","2304","2481286"
"2024","03","1415","2481286"
"2024","03","2301","2481286"
"2024","03","1414","2481286"
"2024","03","2404","2561492"
"2024","03","2443","2561492"
"2024","03","2451","2561492"
"2024","03","1723","2561492"
"2024","03","2436","2561492"
"2024","03","1504","2561492"
"2024","03","1505","2561492"
"2024","03","2446","2561492"
"2024","03","1204","2561492"
"2024","03","3507","2561492"
"2024","03","3508","2561492"
"2024","03","3509","2561492"
"2024","03","3510","2561492"
"2024","03","3511","2561492"
"2024","03","3512","2561492"
"2024","03","3513","2561492"
"2024","03","0305","2561492"
"2024","03","2403","2561492"
"2024","03","2402","2561492"
"2024","03","2604","2561492"
"2024","03","1104","2561492"
"2024","03","0803","2561492"
"2024","03","0807","2561492"
"2024","03","0506","2561492"
"2024","03","1601","2561492"
"2024","03","2205","2561492"
"2024","03","2409","2561492"
"2024","03","2501","2561492"
"2024","03","0902","2561492"
"2024","03","0901","2561492"
"2024","03","2901","2561492"
"2024","03","1101","2561492"
"2024","03","1202","2561492"
"2024","03","0907","2561492"
"2024","03","0906","2561492"
"2024","03","1901","2561492"
"2024","03","0905","2561492"
"2024","03","2401","2561492"
"2024","03","0101","2561492"
"2024","03","2601","2561492"
"2024","03","2407","2561492"
"2024","03","2408","2561492"
"2024","03","0904","2561492"
"2024","03","0903","2561492"
"2024","03","0806","2561492"
"2024","03","2420","2561492"
"2024","03","2301","2561492"
"2024","03","2304","2561492"
"2024","03","0802","2561492"
"2024","03","0805","2561492"
"2024","03","1708","2561492"
"2024","03","0202","2561492"
"2024","02","2304","2481286"
"2024","02","2803","2481286"
"2024","02","3202","2481286"
"2024","02","2301","2481286"
"2024","02","1415","2481286"
"2024","02","1901","2481286"
"2024","02","1403","2481286"
"2024","02","2901","2481286"
"2024","02","2601","2481286"
"2024","02","2610","2481286"
"2024","02","1416","2481286"
"2024","02","2802","2481286"
"2024","02","1418","2481286"
"2024","02","1414","2481286"
"2024","02","2301","2561492"
"2024","02","2304","2561492"
"2024","02","0802","2561492"
"2024","02","0805","2561492"
"2024","02","1708","2561492"
"2024","02","0202","2561492"
"2024","02","0101","2561492"
"2024","02","2601","2561492"
"2024","02","2407","2561492"
"2024","02","2408","2561492"
"2024","02","0904","2561492"
"2024","02","0903","2561492"
"2024","02","0902","2561492"
"2024","02","0901","2561492"
"2024","02","2901","2561492"
"2024","02","1101","2561492"
"2024","02","1202","2561492"
"2024","02","0907","2561492"
"2024","02","0906","2561492"
"2024","02","1901","2561492"
"2024","02","0905","2561492"
"2024","02","0806","2561492"
"2024","02","2420","2561492"
"2024","02","2205","2561492"
"2024","02","2401","2561492"
"2024","02","2409","2561492"
"2024","02","2501","2561492"
"2024","02","1601","2561492"
"2024","02","2604","2561492"
"2024","02","2403","2561492"
"2024","02","2402","2561492"
"2024","02","1104","2561492"
"2024","02","0803","2561492"
"2024","02","0807","2561492"
"2024","02","0506","2561492"
"2024","02","0305","2561492"
"2024","02","1204","2561492"
"2024","02","3507","2561492"
"2024","02","3508","2561492"
"2024","02","3509","2561492"
"2024","02","3510","2561492"
"2024","02","3511","2561492"
"2024","02","3512","2561492"
"2024","02","3513","2561492"
"2024","02","2446","2561492"
"2024","02","1505","2561492"
"2024","02","2436","2561492"
"2024","02","2451","2561492"
"2024","02","1723","2561492"
"2024","02","1504","2561492"
"2024","02","2443","2561492"
"2024","02","2404","2561492"
"2023","12","2301","2481286"
"2023","12","2601","2481286"
"2023","12","2610","2481286"
"2023","12","1416","2481286"
"2023","12","1901","2481286"
"2023","12","1403","2481286"
"2023","12","2901","2481286"
"2023","12","2304","2481286"
"2023","12","1415","2481286"
"2023","12","1414","2481286"
"2023","12","2802","2481286"
"2023","12","1418","2481286"
"2023","12","3202","2481286"
"2023","12","2803","2481286"
"2023","12","2443","2561492"
"2023","12","2404","2561492"
"2023","12","2436","2561492"
"2023","12","2451","2561492"
"2023","12","1723","2561492"
"2023","12","1504","2561492"
"2023","12","1505","2561492"
"2023","12","2446","2561492"
"2023","12","1204","2561492"
"2023","12","0305","2561492"
"2023","12","3507","2561492"
"2023","12","3508","2561492"
"2023","12","3509","2561492"
"2023","12","3510","2561492"
"2023","12","3511","2561492"
"2023","12","3512","2561492"
"2023","12","3513","2561492"
"2023","12","2403","2561492"
"2023","12","2402","2561492"
"2023","12","0506","2561492"
"2023","12","2604","2561492"
"2023","12","1104","2561492"
"2023","12","0803","2561492"
"2023","12","0807","2561492"
"2023","12","2409","2561492"
"2023","12","2501","2561492"
"2023","12","1601","2561492"
"2023","12","2205","2561492"
"2023","12","2407","2561492"
"2023","12","2408","2561492"
"2023","12","0904","2561492"
"2023","12","0903","2561492"
"2023","12","0902","2561492"
"2023","12","0901","2561492"
"2023","12","2901","2561492"
"2023","12","1101","2561492"
"2023","12","1202","2561492"
"2023","12","0907","2561492"
"2023","12","0906","2561492"
"2023","12","1901","2561492"
"2023","12","0905","2561492"
"2023","12","2301","2561492"
"2023","12","2304","2561492"
"2023","12","0802","2561492"
"2023","12","0805","2561492"
"2023","12","1708","2561492"
"2023","12","2401","2561492"
"2023","12","0101","2561492"
"2023","12","2601","2561492"
"2023","12","0202","2561492"
"2023","12","0806","2561492"
"2023","12","2420","2561492"
"2024","01","1418","2481286"
"2024","01","2301","2481286"
"2024","01","2304","2481286"
"2024","01","2610","2481286"
"2024","01","2601","2481286"
"2024","01","2901","2481286"
"2024","01","1403","2481286"
"2024","01","1901","2481286"
"2024","01","1416","2481286"
"2024","01","1414","2481286"
"2024","01","1415","2481286"
"2024","01","2803","2481286"
"2024","01","2802","2481286"
"2024","01","3202","2481286"
"2024","01","2420","2561492"
"2024","01","2409","2561492"
"2024","01","2501","2561492"
"2024","01","1104","2561492"
"2024","01","0803","2561492"
"2024","01","0807","2561492"
"2024","01","2604","2561492"
"2024","01","2205","2561492"
"2024","01","0101","2561492"
"2024","01","2601","2561492"
"2024","01","2407","2561492"
"2024","01","2408","2561492"
"2024","01","0904","2561492"
"2024","01","0903","2561492"
"2024","01","0902","2561492"
"2024","01","0901","2561492"
"2024","01","2901","2561492"
"2024","01","1101","2561492"
"2024","01","1202","2561492"
"2024","01","0907","2561492"
"2024","01","0906","2561492"
"2024","01","1901","2561492"
"2024","01","0905","2561492"
"2024","01","0202","2561492"
"2024","01","2301","2561492"
"2024","01","2304","2561492"
"2024","01","0802","2561492"
"2024","01","0805","2561492"
"2024","01","1708","2561492"
"2024","01","2401","2561492"
"2024","01","0806","2561492"
"2024","01","2404","2561492"
"2024","01","2443","2561492"
"2024","01","2436","2561492"
"2024","01","2451","2561492"
"2024","01","1723","2561492"
"2024","01","2446","2561492"
"2024","01","1204","2561492"
"2024","01","1504","2561492"
"2024","01","1505","2561492"
"2024","01","3507","2561492"
"2024","01","3508","2561492"
"2024","01","3509","2561492"
"2024","01","3510","2561492"
"2024","01","3511","2561492"
"2024","01","3512","2561492"
"2024","01","3513","2561492"
"2024","01","0305","2561492"
"2024","01","1601","2561492"
"2024","01","0506","2561492"
"2024","01","2403","2561492"
"2024","01","2402","2561492"
"2023","03","2901","3157245"
"2023","03","1404","3157245"
"2023","03","1101","3157245"
"2023","03","1902","3157245"
"2023","03","1504","3157245"
"2023","03","1505","3157245"
"2023","03","1506","3157245"
"2023","03","0202","3157245"
"2023","03","2302","3157245"
"2023","03","0902","3157245"
"2023","03","2407","3157245"
"2023","03","2409","3157245"
"2023","03","2205","3157245"
"2023","03","2601","3157245"
"2023","03","1902","3157245"
"2023","03","0805","3157245"
"2023","03","1708","3157245"
"2023","03","2802","3157245"
"2023","03","2420","3157245"
"2023","03","3202","3157245"
"2023","03","2610","3157245"
"2023","03","2702","3157245"
"2023","03","0101","3157245"
"2023","03","0907","3157245"
"2023","03","0906","3157245"
"2023","03","0904","3157245"
"2023","03","0903","3157245"
"2023","03","0902","3157245"
"2023","03","0901","3157245"
"2023","03","1901","3157245"
"2023","03","2434","3157245"
"2023","03","0901","3157245"
"2023","03","1901","3157245"
"2023","03","2901","3157245"
"2023","03","0305","3157245"
"2023","03","1414","3157245"
"2023","03","1416","3157245"
"2023","03","0801","3157245"
"2023","03","1102","3157245"
"2023","03","1202","3157245"
"2023","03","2409","3157245"
"2023","03","2420","3157245"
"2023","03","0506","3157245"
"2023","03","2304","3157245"
"2023","03","0806","3157245"
"2023","03","2424","3157245"
"2023","03","0907","3157245"
"2023","03","0906","3157245"
"2023","03","0904","3157245"
"2023","03","0903","3157245"
"2023","02","2420","3157245"
"2023","02","2304","3157245"
"2023","02","0806","3157245"
"2023","02","2424","3157245"
"2023","02","1404","3157245"
"2023","02","1101","3157245"
"2023","02","2409","3157245"
"2023","02","1102","3157245"
"2023","02","1202","3157245"
"2023","02","0801","3157245"
"2023","02","1416","3157245"
"2023","02","1414","3157245"
"2023","02","0305","3157245"
"2023","02","2901","3157245"
"2023","02","1901","3157245"
"2023","02","0901","3157245"
"2023","02","0902","3157245"
"2023","02","0903","3157245"
"2023","02","0904","3157245"
